shipment_id,order_id,origin_store,destination_city,ship_date,delivery_date,status,carrier
SHP-002669,WEB-012505,STR-PUN-03,Ahmedabad,2023-05-05,2023-05-09,Delivered,BlueDart
SHP-002670,WEB-003042,STR-HYD-03,Jaipur,2024-03-25,2024-03-28,Delivered,Shadowfax
SHP-002671,WEB-014297,STR-HYD-01,Kolkata,2024-07-02,2024-07-16,Delivered,XpressBees
SHP-002672,WEB-011817,STR-JAI-02,Hyderabad,2023-03-21,2023-03-24,Delivered,DTDC
SHP-002673,WEB-008647,STR-MUM-05,Jaipur,2024-12-25,2024-12-28,Delivered,Shadowfax
SHP-002674,WEB-008632,STR-JAI-05,Chennai,2023-05-11,2023-05-15,Delivered,BlueDart
SHP-002675,WEB-006564,STR-BAN-05,Pune,2023-10-15,,In Transit,Ecom Express
SHP-002676,WEB-000555,STR-MUM-05,Delhi,2024-10-02,2024-10-04,Delivered,Shadowfax
SHP-002677,WEB-011407,STR-DEL-01,Hyderabad,2023-02-01,2023-02-03,Delivered,India Post
SHP-002678,WEB-014653,STR-MUM-04,Lucknow,2023-08-30,2023-09-02,Delivered,XpressBees
SHP-002679,WEB-014714,STR-PUN-03,Chennai,2024-09-29,2024-10-01,Delivered,XpressBees
SHP-002680,WEB-004509,STR-PUN-02,Chennai,2023-01-28,2023-01-31,Delivered,India Post
SHP-002681,WEB-006209,STR-AHM-05,Kolkata,2024-08-07,2024-08-10,Delivered,BlueDart
SHP-002682,WEB-013894,STR-CHE-01,Pune,2023-07-30,2023-08-04,Delivered,Delhivery
SHP-002683,WEB-011135,STR-BAN-05,Kolkata,2024-10-22,2024-10-23,Delivered,Delhivery
SHP-002684,WEB-003121,STR-KOL-03,Mumbai,2024-12-02,2024-12-05,Delivered,BlueDart
SHP-002685,WEB-013108,STR-PUN-01,Hyderabad,2024-08-14,2024-08-15,Delivered,Ecom Express
SHP-002686,WEB-003958,STR-CHE-01,Mumbai,2024-11-14,2024-11-16,Delivered,Delhivery
SHP-002687,WEB-000392,STR-LUC-03,Bangalore,2024-01-16,2024-01-25,Delivered,Ecom Express
SHP-002688,WEB-006438,STR-AHM-05,Lucknow,2024-01-10,2024-01-13,Delivered,Ecom Express
SHP-002689,WEB-007643,STR-JAI-03,Mumbai,2024-07-30,2024-08-04,Delivered,Shadowfax
SHP-002690,WEB-010599,STR-HYD-03,Ahmedabad,2024-03-19,2024-03-23,Delivered,India Post
SHP-002691,WEB-002925,STR-BAN-05,Kolkata,2023-10-05,2023-10-09,Delivered,Ecom Express
SHP-002692,WEB-012526,STR-KOL-03,Kolkata,2023-05-01,2023-05-03,Delivered,BlueDart
SHP-002693,WEB-011923,STR-BAN-05,Bangalore,2023-06-18,2023-06-20,Delivered,DTDC
SHP-002694,WEB-009569,STR-MUM-04,Hyderabad,2024-01-12,2024-01-17,Delivered,DTDC
SHP-002695,WEB-001055,STR-CHE-05,Jaipur,2024-09-06,2024-09-07,Delivered,BlueDart
SHP-002696,WEB-013469,STR-MUM-03,Mumbai,2023-04-05,,In Transit,India Post
SHP-002697,WEB-004633,STR-JAI-01,Kolkata,2024-02-20,2024-02-22,Delivered,BlueDart
SHP-002698,WEB-006390,STR-CHE-04,Jaipur,2024-04-09,2024-04-12,Delivered,DTDC
SHP-002699,WEB-014976,STR-JAI-03,Kolkata,2023-11-07,2023-11-09,Delivered,Shadowfax
SHP-002700,WEB-009639,STR-CHE-04,Delhi,2024-05-17,2024-05-21,Delivered,XpressBees
SHP-002701,WEB-001873,STR-LUC-04,Pune,2024-05-21,2024-05-25,Delivered,DTDC
SHP-002702,WEB-003873,STR-LUC-02,Jaipur,2024-09-19,2024-09-23,Delivered,Delhivery
SHP-002703,WEB-011446,STR-PUN-03,Lucknow,2024-01-29,2024-02-02,Delivered,DTDC
SHP-002704,WEB-005759,STR-CHE-05,Delhi,2024-12-19,2024-12-22,Returned,DTDC
SHP-002705,WEB-002032,STR-DEL-04,Lucknow,2023-05-20,2023-05-21,Delivered,Shadowfax
SHP-002706,WEB-003482,STR-HYD-05,Mumbai,2024-11-08,2024-11-18,Delivered,Ecom Express
SHP-002707,WEB-000495,STR-MUM-02,Pune,2024-12-20,2024-12-24,Delivered,India Post
SHP-002708,WEB-003260,STR-PUN-02,Mumbai,2024-09-17,2024-09-21,Delivered,Delhivery
SHP-002709,WEB-014078,STR-JAI-04,Lucknow,2023-12-27,2023-12-31,Delivered,BlueDart
SHP-002710,WEB-012595,STR-MUM-02,Mumbai,2023-10-04,2023-10-05,Delivered,Delhivery
SHP-002711,WEB-009680,STR-CHE-05,Bangalore,2024-08-22,2024-08-24,Delivered,DTDC
SHP-002712,WEB-005257,STR-MUM-02,Pune,2023-01-16,2023-01-19,Delivered,XpressBees
SHP-002713,WEB-003681,STR-DEL-01,Bangalore,2023-07-08,2023-07-10,Delivered,Shadowfax
SHP-002714,WEB-001762,STR-AHM-03,Mumbai,2023-04-10,2023-04-13,Delivered,DTDC
SHP-002715,WEB-002668,STR-CHE-03,Kolkata,2023-05-06,2023-05-10,Delivered,India Post
SHP-002716,WEB-009211,STR-BAN-02,Jaipur,2023-07-17,2023-07-19,Delivered,XpressBees
SHP-002717,WEB-006071,STR-JAI-03,Kolkata,2023-05-28,2023-06-01,Delivered,Shadowfax
SHP-002718,WEB-001030,STR-CHE-05,Ahmedabad,2024-03-16,2024-03-21,Delivered,BlueDart
SHP-002719,WEB-007146,STR-KOL-05,Mumbai,2024-05-23,2024-06-01,Delivered,XpressBees
SHP-002720,WEB-010848,STR-LUC-04,Lucknow,2024-05-08,,In Transit,BlueDart
SHP-002721,WEB-001593,STR-AHM-01,Delhi,2023-05-06,2023-05-10,Delivered,India Post
SHP-002722,WEB-004004,STR-LUC-03,Hyderabad,2024-06-06,2024-06-10,Delivered,DTDC
SHP-002723,WEB-004633,STR-HYD-03,Kolkata,2024-07-05,2024-07-07,Delivered,Delhivery
SHP-002724,WEB-009323,STR-KOL-03,Kolkata,2023-07-16,2023-07-20,Delivered,BlueDart
SHP-002725,WEB-002582,STR-AHM-01,Kolkata,2024-08-04,2024-08-17,Delivered,Delhivery
SHP-002726,WEB-014527,STR-HYD-05,Lucknow,2024-07-05,2024-07-06,Delivered,BlueDart
SHP-002727,WEB-001199,STR-BAN-03,Lucknow,2024-10-12,2024-10-22,Delivered,DTDC
SHP-002728,WEB-013004,STR-AHM-05,Lucknow,2024-10-06,2024-10-13,Returned,Ecom Express
SHP-002729,WEB-006003,STR-MUM-03,Lucknow,2023-05-21,2023-05-23,Delivered,XpressBees
SHP-002730,WEB-009848,STR-HYD-04,Pune,2023-08-03,,In Transit,BlueDart
SHP-002731,WEB-002979,STR-BAN-04,Pune,2024-10-19,2024-10-23,Delivered,Delhivery
SHP-002732,WEB-004893,STR-LUC-01,Pune,2023-10-13,2023-10-16,Delivered,Delhivery
SHP-002733,WEB-004562,STR-AHM-03,Pune,2024-05-06,2024-05-11,Delivered,DTDC
SHP-002734,WEB-010909,STR-HYD-03,Pune,2024-05-04,2024-05-11,Delivered,Delhivery
SHP-002735,WEB-014534,STR-MUM-05,Kolkata,2024-02-26,2024-03-11,Delivered,DTDC
SHP-002736,WEB-013307,STR-LUC-04,Hyderabad,2023-10-25,2023-10-29,Delivered,Ecom Express
SHP-002737,WEB-008151,STR-BAN-02,Lucknow,2023-11-13,2023-11-21,Delivered,Ecom Express
SHP-002738,WEB-001151,STR-MUM-02,Ahmedabad,2024-04-04,2024-04-07,Delivered,XpressBees
SHP-002739,WEB-011006,STR-AHM-02,Pune,2024-12-24,2024-12-28,Delivered,Ecom Express
SHP-002740,WEB-012686,STR-HYD-02,Lucknow,2023-04-02,2023-04-03,Returned,Ecom Express
SHP-002741,WEB-006229,STR-LUC-05,Mumbai,2023-09-29,2023-10-02,Delivered,XpressBees
SHP-002742,WEB-005760,STR-BAN-04,Chennai,2024-03-11,2024-03-15,Delivered,BlueDart
SHP-002743,WEB-014594,STR-HYD-04,Mumbai,2023-02-10,2023-02-14,Delivered,Shadowfax
SHP-002744,WEB-007688,STR-CHE-01,Bangalore,2024-10-10,2024-10-11,Delivered,Delhivery
SHP-002745,WEB-014475,STR-MUM-02,Jaipur,2023-04-05,2023-04-08,Delivered,India Post
SHP-002746,WEB-000069,STR-DEL-02,Pune,2023-03-31,2023-04-04,Delivered,Ecom Express
SHP-002747,WEB-012223,STR-BAN-05,Hyderabad,2023-07-05,2023-07-10,Delivered,BlueDart
SHP-002748,WEB-005770,STR-KOL-01,Bangalore,2023-05-06,2023-05-07,Delivered,India Post
SHP-002749,WEB-001284,STR-BAN-03,Ahmedabad,2024-05-17,2024-05-22,Delivered,BlueDart
SHP-002750,WEB-000510,STR-AHM-03,Lucknow,2024-05-18,2024-05-19,Delivered,Delhivery
SHP-002751,WEB-005337,STR-AHM-03,Kolkata,2023-01-04,2023-01-08,Delivered,Delhivery
SHP-002752,WEB-007408,STR-HYD-04,Jaipur,2024-11-19,2024-11-29,Delivered,DTDC
SHP-002753,WEB-008948,STR-DEL-02,Delhi,2024-07-02,2024-07-05,Delivered,India Post
SHP-002754,WEB-014802,STR-KOL-04,Lucknow,2023-07-01,2023-07-05,Delivered,Delhivery
SHP-002755,WEB-013038,STR-LUC-05,Pune,2023-06-10,2023-06-15,Delivered,BlueDart
SHP-002756,WEB-007474,STR-BAN-04,Delhi,2025-01-11,2025-01-13,Delivered,XpressBees
SHP-002757,WEB-013988,STR-KOL-02,Lucknow,2024-07-26,2024-08-04,Delivered,India Post
SHP-002758,WEB-002775,STR-KOL-01,Lucknow,2024-04-06,2024-04-11,Delivered,Shadowfax
SHP-002759,WEB-011600,STR-LUC-04,Chennai,2024-03-25,2024-03-29,Delivered,BlueDart
SHP-002760,WEB-002387,STR-PUN-03,Hyderabad,2023-10-29,2023-10-31,Delivered,XpressBees
SHP-002761,WEB-013517,STR-MUM-01,Pune,2023-05-03,2023-05-08,Delivered,Delhivery
SHP-002762,WEB-001033,STR-DEL-02,Pune,2023-11-30,2023-12-14,Delivered,DTDC
SHP-002763,WEB-002988,STR-MUM-01,Hyderabad,2024-06-30,,In Transit,Delhivery
SHP-002764,WEB-010134,STR-KOL-05,Delhi,2025-01-01,2025-01-06,Delivered,Ecom Express
SHP-002765,WEB-005124,STR-MUM-05,Jaipur,2025-01-16,2025-01-17,Delivered,BlueDart
SHP-002766,WEB-012540,STR-DEL-05,Delhi,2025-01-12,2025-01-14,Delivered,India Post
SHP-002767,WEB-001313,STR-PUN-04,Lucknow,2023-02-06,2023-02-09,Delivered,Delhivery
SHP-002768,WEB-010374,STR-KOL-05,Lucknow,2024-05-22,2024-05-23,Delivered,Delhivery
SHP-002769,WEB-013661,STR-CHE-04,Delhi,2023-10-26,2023-10-31,Delivered,XpressBees
SHP-002770,WEB-014779,STR-PUN-05,Lucknow,2023-06-18,2023-06-20,Delivered,India Post
SHP-002771,WEB-011118,STR-BAN-04,Mumbai,2023-05-12,2023-05-14,Delivered,India Post
SHP-002772,WEB-011324,STR-AHM-01,Lucknow,2023-10-23,2023-10-27,Delivered,DTDC
SHP-002773,WEB-004022,STR-CHE-05,Chennai,2023-01-21,2023-01-24,Delivered,India Post
SHP-002774,WEB-008776,STR-KOL-05,Ahmedabad,2023-01-21,2023-01-25,Delivered,XpressBees
SHP-002775,WEB-014435,STR-PUN-01,Kolkata,2024-04-16,2024-04-17,Delivered,DTDC
SHP-002776,WEB-009750,STR-PUN-05,Ahmedabad,2024-02-27,2024-03-03,Delivered,Delhivery
SHP-002777,WEB-014095,STR-BAN-02,Delhi,2024-09-12,2024-09-17,Delivered,Delhivery
SHP-002778,WEB-005414,STR-KOL-05,Bangalore,2024-12-04,2024-12-06,Delivered,DTDC
SHP-002779,WEB-011327,STR-KOL-01,Jaipur,2025-01-22,2025-01-24,Delivered,Delhivery
SHP-002780,WEB-007424,STR-LUC-02,Delhi,2023-04-21,2023-04-23,Delivered,Shadowfax
SHP-002781,WEB-014231,STR-LUC-04,Chennai,2024-11-20,2024-11-25,Delivered,India Post
SHP-002782,WEB-010841,STR-KOL-02,Hyderabad,2023-01-30,,In Transit,XpressBees
SHP-002783,WEB-014581,STR-AHM-02,Chennai,2024-04-23,2024-04-27,Delivered,XpressBees
SHP-002784,WEB-013572,STR-JAI-01,Chennai,2024-12-11,2024-12-16,Delivered,DTDC
SHP-002785,WEB-000438,STR-DEL-03,Pune,2024-11-14,2024-11-17,Delivered,Delhivery
SHP-002786,WEB-010933,STR-HYD-03,Lucknow,2023-01-09,2023-01-10,Delivered,Shadowfax
SHP-002787,WEB-014572,STR-CHE-05,Mumbai,2023-10-12,2023-10-17,Delivered,XpressBees
SHP-002788,WEB-013847,STR-HYD-05,Chennai,2023-05-19,2023-05-20,Delivered,Shadowfax
SHP-002789,WEB-003677,STR-DEL-02,Chennai,2024-10-02,2024-10-04,Delivered,DTDC
SHP-002790,WEB-008540,STR-MUM-01,Hyderabad,2023-09-27,,In Transit,Shadowfax
SHP-002791,WEB-004797,STR-LUC-01,Lucknow,2023-01-09,2023-01-11,Delivered,Ecom Express
SHP-002792,WEB-009778,STR-KOL-02,Ahmedabad,2024-09-07,2024-09-09,Delivered,XpressBees
SHP-002793,WEB-007125,STR-BAN-01,Hyderabad,2023-11-01,2023-11-05,Delivered,Ecom Express
SHP-002794,WEB-006388,STR-MUM-05,Mumbai,2023-06-19,2023-06-23,Delivered,DTDC
SHP-002795,WEB-009900,STR-KOL-03,Jaipur,2023-12-04,2023-12-05,Delivered,India Post
SHP-002796,WEB-000175,STR-JAI-04,Jaipur,2024-12-09,2024-12-14,Delivered,BlueDart
SHP-002797,WEB-011649,STR-LUC-02,Mumbai,2023-11-18,2023-11-21,Delivered,DTDC
SHP-002798,WEB-013137,STR-PUN-05,Delhi,2023-02-27,2023-02-28,Delivered,Shadowfax
SHP-002799,WEB-009746,STR-PUN-01,Pune,2024-11-06,2024-11-08,Delivered,Shadowfax
SHP-002800,WEB-013400,STR-CHE-03,Mumbai,2023-02-24,2023-02-27,Delivered,Ecom Express
SHP-002801,WEB-002525,STR-KOL-02,Kolkata,2023-10-13,2023-10-20,Delivered,Shadowfax
SHP-002802,WEB-006609,STR-MUM-01,Lucknow,2023-08-06,2023-08-10,Delivered,DTDC
SHP-002803,WEB-005216,STR-AHM-01,Ahmedabad,2023-09-03,2023-09-07,Delayed,Delhivery
SHP-002804,WEB-013262,STR-AHM-03,Hyderabad,2024-11-17,2024-11-19,Delivered,BlueDart
SHP-002805,WEB-003382,STR-CHE-02,Lucknow,2023-12-02,2023-12-10,Delivered,Shadowfax
SHP-002806,WEB-002977,STR-CHE-02,Bangalore,2023-02-21,2023-02-25,Delivered,Ecom Express
SHP-002807,WEB-014822,STR-CHE-04,Pune,2024-12-23,,In Transit,Ecom Express
SHP-002808,WEB-013627,STR-JAI-04,Pune,2023-07-21,2023-07-25,Delivered,DTDC
SHP-002809,WEB-005716,STR-DEL-03,Pune,2024-11-20,2024-11-23,Delivered,Shadowfax
SHP-002810,WEB-002187,STR-KOL-05,Ahmedabad,2024-10-10,2024-10-12,Delivered,BlueDart
SHP-002811,WEB-007616,STR-DEL-05,Jaipur,2024-07-16,2024-07-24,Delivered,India Post
SHP-002812,WEB-003892,STR-PUN-05,Kolkata,2024-07-22,2024-08-03,Delivered,XpressBees
SHP-002813,WEB-004424,STR-HYD-02,Ahmedabad,2023-05-25,2023-05-29,Delivered,XpressBees
SHP-002814,WEB-008611,STR-HYD-03,Chennai,2024-01-03,2024-01-06,Delivered,XpressBees
SHP-002815,WEB-013309,STR-BAN-02,Pune,2024-11-27,2024-11-28,Delivered,Shadowfax
SHP-002816,WEB-008251,STR-LUC-01,Bangalore,2023-05-06,2023-05-10,Delivered,XpressBees
SHP-002817,WEB-004301,STR-JAI-04,Mumbai,2023-02-15,2023-02-16,Delivered,Delhivery
SHP-002818,WEB-005382,STR-BAN-03,Hyderabad,2024-04-02,2024-04-04,Delivered,India Post
SHP-002819,WEB-012458,STR-JAI-01,Kolkata,2024-10-16,2024-10-20,Delivered,Delhivery
SHP-002820,WEB-003028,STR-KOL-05,Mumbai,2023-02-21,2023-02-23,Delivered,XpressBees
SHP-002821,WEB-002525,STR-JAI-01,Mumbai,2024-12-23,2025-01-01,Delivered,Delhivery
SHP-002822,WEB-002758,STR-PUN-05,Pune,2024-12-06,2024-12-09,Delivered,India Post
SHP-002823,WEB-010967,STR-HYD-02,Lucknow,2023-05-02,2023-05-03,Delivered,BlueDart
SHP-002824,WEB-007171,STR-AHM-02,Pune,2024-07-15,2024-07-19,Delivered,Delhivery
SHP-002825,WEB-003553,STR-PUN-02,Chennai,2024-07-09,2024-07-12,Delivered,Ecom Express
SHP-002826,WEB-010070,STR-PUN-04,Pune,2024-09-06,2024-09-09,Delivered,Ecom Express
SHP-002827,WEB-011201,STR-JAI-05,Lucknow,2024-10-17,2024-10-20,Delivered,DTDC
SHP-002828,WEB-011527,STR-JAI-04,Lucknow,2023-07-06,2023-07-07,Delivered,Ecom Express
SHP-002829,WEB-003703,STR-BAN-03,Lucknow,2024-08-29,2024-09-09,Delivered,DTDC
SHP-002830,WEB-012411,STR-AHM-05,Pune,2024-05-01,2024-05-04,Delivered,Ecom Express
SHP-002831,WEB-008206,STR-MUM-04,Ahmedabad,2024-09-28,2024-09-29,Delivered,Shadowfax
SHP-002832,WEB-013575,STR-BAN-03,Bangalore,2023-02-02,2023-02-11,Delivered,BlueDart
SHP-002833,WEB-014419,STR-BAN-05,Chennai,2023-02-15,2023-02-27,Delivered,Delhivery
SHP-002834,WEB-000064,STR-MUM-04,Jaipur,2024-09-14,2024-09-16,Delivered,XpressBees
SHP-002835,WEB-015000,STR-PUN-05,Mumbai,2024-02-19,2024-02-21,Delivered,Shadowfax
SHP-002836,WEB-007922,STR-HYD-03,Lucknow,2024-04-14,2024-04-16,Delivered,DTDC
SHP-002837,WEB-005577,STR-AHM-05,Jaipur,2024-06-10,2024-06-11,Delivered,DTDC
SHP-002838,WEB-013024,STR-KOL-04,Chennai,2024-09-22,2024-09-30,Delivered,India Post
SHP-002839,WEB-009013,STR-LUC-05,Hyderabad,2023-06-17,2023-06-22,Delivered,XpressBees
SHP-002840,WEB-007820,STR-DEL-04,Kolkata,2024-08-09,2024-08-12,Delivered,Shadowfax
SHP-002841,WEB-011916,STR-MUM-05,Bangalore,2024-04-21,2024-04-26,Delivered,BlueDart
SHP-002842,WEB-002251,STR-MUM-04,Ahmedabad,2023-03-01,2023-03-04,Delivered,BlueDart
SHP-002843,WEB-002191,STR-PUN-01,Mumbai,2024-04-18,2024-04-27,Delivered,DTDC
SHP-002844,WEB-006197,STR-BAN-03,Mumbai,2024-04-22,2024-04-26,Delivered,Ecom Express
SHP-002845,WEB-006489,STR-DEL-01,Pune,2024-05-04,2024-05-06,Delivered,India Post
SHP-002846,WEB-010482,STR-PUN-01,Mumbai,2023-03-13,2023-03-27,Delivered,BlueDart
SHP-002847,WEB-011809,STR-BAN-01,Kolkata,2024-08-30,2024-09-03,Delivered,India Post
SHP-002848,WEB-007566,STR-DEL-04,Kolkata,2024-04-03,2024-04-07,Delayed,Ecom Express
SHP-002849,WEB-010776,STR-JAI-02,Chennai,2023-07-12,2023-07-17,Delivered,Delhivery
SHP-002850,WEB-000382,STR-PUN-02,Mumbai,2024-02-02,2024-02-05,Delivered,Ecom Express
SHP-002851,WEB-005132,STR-MUM-02,Jaipur,2024-01-10,2024-01-12,Delayed,XpressBees
SHP-002852,WEB-010528,STR-BAN-04,Bangalore,2024-11-07,2024-11-08,Delivered,India Post
SHP-002853,WEB-013175,STR-KOL-05,Kolkata,2023-09-23,2023-09-28,Delivered,Shadowfax
SHP-002854,WEB-014314,STR-MUM-05,Pune,2023-12-15,2023-12-20,Delivered,Shadowfax
SHP-002855,WEB-001105,STR-PUN-03,Hyderabad,2024-10-30,2024-10-31,Delivered,Shadowfax
SHP-002856,WEB-009569,STR-MUM-04,Lucknow,2024-09-05,2024-09-06,Delivered,Ecom Express
SHP-002857,WEB-013936,STR-CHE-01,Kolkata,2023-04-23,2023-04-27,Delivered,DTDC
SHP-002858,WEB-006738,STR-AHM-04,Mumbai,2024-09-17,2024-09-22,Delivered,BlueDart
SHP-002859,WEB-001282,STR-DEL-05,Ahmedabad,2023-09-05,2023-09-10,Delivered,Ecom Express
SHP-002860,WEB-014087,STR-BAN-04,Pune,2024-04-30,2024-05-04,Delivered,BlueDart
SHP-002861,WEB-003252,STR-CHE-03,Ahmedabad,2024-03-12,2024-03-13,Delivered,Shadowfax
SHP-002862,WEB-006185,STR-DEL-04,Bangalore,2023-08-20,2023-08-23,Returned,India Post
SHP-002863,WEB-008262,STR-KOL-02,Pune,2023-01-04,2023-01-05,Delivered,Shadowfax
SHP-002864,WEB-007948,STR-JAI-03,Ahmedabad,2023-01-15,2023-01-19,Delivered,DTDC
SHP-002865,WEB-005877,STR-AHM-05,Chennai,2023-06-18,2023-06-22,Delivered,India Post
SHP-002866,WEB-012328,STR-KOL-03,Mumbai,2024-05-02,2024-05-07,Delivered,BlueDart
SHP-002867,WEB-006086,STR-MUM-05,Lucknow,2024-10-10,2024-10-22,Delivered,BlueDart
SHP-002868,WEB-009956,STR-JAI-02,Kolkata,2023-12-20,2023-12-24,Delivered,Ecom Express
SHP-002869,WEB-007737,STR-AHM-05,Hyderabad,2024-03-03,2024-03-10,Delivered,XpressBees
SHP-002870,WEB-004746,STR-MUM-05,Chennai,2024-07-21,2024-07-22,Delivered,XpressBees
SHP-002871,WEB-014183,STR-AHM-04,Hyderabad,2024-10-28,2024-10-30,Delivered,BlueDart
SHP-002872,WEB-008355,STR-HYD-01,Pune,2023-02-23,,In Transit,India Post
SHP-002873,WEB-013365,STR-HYD-03,Hyderabad,2024-09-15,2024-09-18,Delivered,XpressBees
SHP-002874,WEB-002557,STR-PUN-01,Delhi,2024-11-15,2024-11-19,Delivered,Ecom Express
SHP-002875,WEB-001997,STR-CHE-03,Delhi,2025-01-12,2025-01-21,Delivered,XpressBees
SHP-002876,WEB-011836,STR-JAI-05,Ahmedabad,2023-10-22,2023-10-23,Delivered,India Post
SHP-002877,WEB-000028,STR-DEL-02,Jaipur,2023-02-14,2023-02-27,Delivered,Shadowfax
SHP-002878,WEB-014185,STR-KOL-04,Jaipur,2023-08-06,2023-08-08,Delayed,India Post
SHP-002879,WEB-005904,STR-LUC-03,Mumbai,2023-11-14,2023-11-15,Delivered,XpressBees
SHP-002880,WEB-008781,STR-AHM-02,Chennai,2024-03-04,2024-03-08,Delivered,Delhivery
SHP-002881,WEB-004839,STR-KOL-03,Jaipur,2023-12-05,2023-12-09,Delivered,BlueDart
SHP-002882,WEB-000199,STR-BAN-02,Kolkata,2024-03-15,2024-03-19,Delivered,India Post
SHP-002883,WEB-012915,STR-DEL-05,Lucknow,2025-01-11,2025-01-12,Delivered,Delhivery
SHP-002884,WEB-004281,STR-BAN-05,Bangalore,2023-07-14,2023-07-16,Delivered,Delhivery
SHP-002885,WEB-012317,STR-PUN-05,Mumbai,2023-07-24,2023-07-26,Delivered,XpressBees
SHP-002886,WEB-000901,STR-HYD-02,Ahmedabad,2023-12-17,2023-12-20,Delivered,XpressBees
SHP-002887,WEB-012332,STR-BAN-03,Pune,2024-08-21,2024-08-26,Delayed,BlueDart
SHP-002888,WEB-005137,STR-DEL-03,Kolkata,2024-11-27,2024-11-30,Delivered,DTDC
SHP-002889,WEB-007911,STR-DEL-05,Mumbai,2024-05-15,2024-05-18,Delivered,Shadowfax
SHP-002890,WEB-008591,STR-HYD-02,Hyderabad,2023-12-29,2024-01-05,Delivered,Delhivery
SHP-002891,WEB-007223,STR-AHM-04,Pune,2024-12-22,,In Transit,Shadowfax
SHP-002892,WEB-014540,STR-KOL-05,Mumbai,2024-06-30,2024-07-02,Delivered,DTDC
SHP-002893,WEB-002943,STR-MUM-01,Lucknow,2023-08-09,2023-08-12,Delivered,India Post
SHP-002894,WEB-009085,STR-BAN-02,Kolkata,2023-06-14,2023-06-19,Delivered,India Post
SHP-002895,WEB-007896,STR-KOL-05,Hyderabad,2023-09-18,2023-09-22,Delivered,India Post
SHP-002896,WEB-011572,STR-KOL-05,Delhi,2024-09-03,2024-09-05,Delivered,XpressBees
SHP-002897,WEB-000881,STR-PUN-02,Kolkata,2024-11-09,2024-11-20,Delivered,DTDC
SHP-002898,WEB-001212,STR-HYD-04,Chennai,2023-01-06,2023-01-11,Delivered,Delhivery
SHP-002899,WEB-003896,STR-HYD-05,Kolkata,2024-08-29,2024-09-07,Delivered,Delhivery
SHP-002900,WEB-002126,STR-JAI-02,Hyderabad,2024-08-12,2024-08-14,Delayed,India Post
SHP-002901,WEB-013520,STR-CHE-01,Pune,2023-12-04,,In Transit,BlueDart
SHP-002902,WEB-009250,STR-LUC-03,Lucknow,2024-05-19,2024-05-23,Delivered,Shadowfax
SHP-002903,WEB-005630,STR-JAI-04,Hyderabad,2024-04-12,2024-04-25,Delivered,XpressBees
SHP-002904,WEB-006839,STR-PUN-04,Lucknow,2024-01-01,2024-01-05,Delivered,DTDC
SHP-002905,WEB-005126,STR-DEL-03,Bangalore,2024-11-29,2024-12-02,Delivered,DTDC
SHP-002906,WEB-010753,STR-LUC-02,Kolkata,2024-12-22,2024-12-24,Returned,DTDC
SHP-002907,WEB-001900,STR-JAI-01,Delhi,2024-09-20,2024-09-27,Delivered,Delhivery
SHP-002908,WEB-007782,STR-LUC-04,Kolkata,2023-03-07,2023-03-10,Delayed,India Post
SHP-002909,WEB-014081,STR-KOL-02,Bangalore,2023-06-06,2023-06-08,Delivered,DTDC
SHP-002910,WEB-013283,STR-BAN-03,Lucknow,2024-09-20,2024-09-22,Delivered,BlueDart
SHP-002911,WEB-007274,STR-HYD-03,Hyderabad,2023-03-26,2023-03-31,Delivered,India Post
SHP-002912,WEB-002842,STR-KOL-04,Chennai,2024-12-06,2024-12-07,Delivered,DTDC
SHP-002913,WEB-011487,STR-HYD-03,Hyderabad,2023-10-12,2023-10-15,Delivered,Delhivery
SHP-002914,WEB-000763,STR-AHM-03,Lucknow,2023-11-04,2023-11-08,Delivered,Ecom Express
SHP-002915,WEB-000843,STR-BAN-04,Hyderabad,2023-06-05,2023-06-10,Delivered,XpressBees
SHP-002916,WEB-001794,STR-JAI-01,Hyderabad,2023-02-02,2023-02-10,Delivered,BlueDart
SHP-002917,WEB-006240,STR-HYD-05,Bangalore,2024-06-22,2024-06-26,Delivered,DTDC
SHP-002918,WEB-014593,STR-JAI-03,Bangalore,2024-01-03,2024-01-10,Delivered,BlueDart
SHP-002919,WEB-014283,STR-BAN-02,Hyderabad,2024-10-21,2024-10-23,Delivered,DTDC
SHP-002920,WEB-005368,STR-AHM-04,Delhi,2023-10-17,2023-10-19,Delivered,Delhivery
SHP-002921,WEB-008207,STR-PUN-03,Kolkata,2023-05-26,2023-05-30,Delivered,XpressBees
SHP-002922,WEB-013094,STR-CHE-04,Mumbai,2024-08-26,2024-09-06,Delivered,XpressBees
SHP-002923,WEB-003194,STR-LUC-02,Bangalore,2023-02-04,2023-02-11,Delivered,DTDC
SHP-002924,WEB-006365,STR-MUM-05,Lucknow,2024-11-26,2024-11-29,Delivered,XpressBees
SHP-002925,WEB-005454,STR-BAN-04,Lucknow,2023-07-05,2023-07-08,Delivered,Delhivery
SHP-002926,WEB-003423,STR-AHM-05,Lucknow,2024-02-19,2024-02-21,Delivered,XpressBees
SHP-002927,WEB-003546,STR-LUC-04,Bangalore,2023-03-07,2023-03-12,Delivered,DTDC
SHP-002928,WEB-012309,STR-HYD-03,Jaipur,2024-06-12,2024-06-14,Delivered,DTDC
SHP-002929,WEB-007404,STR-PUN-04,Ahmedabad,2023-07-25,2023-07-29,Delivered,India Post
